title,company,location,salary,skills,url,skills_normalized
Internship Data Engineer,Kumparan,Pasar Minggu,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/internship-data-engineer/67a608b8-c91e-436f-b129-8ef70d8ae9ed?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Scientist,PT Sigma Global Teknologi,Kelapa Gading,Rp 11 jt-12 jt,,https://glints.com/id/opportunities/jobs/data-scientist/29510892-5455-40af-a778-eef1ad7f302b?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Data Scientist,Bvarta,Pagedangan,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/data-scientist/b9f06def-ddd8-4bb0-a6e9-7bf2d8ab8a71?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Middle Data Engineer,Celerates,Tanjung Priok,Rp 10 jt-13 jt,,https://glints.com/id/opportunities/jobs/middle-data-engineer/5ca03549-63a5-467a-b002-d12dd88ddaa3?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Junior Data Engineer,Celerates,Tanjung Priok,"Rp 7 jt-8,5 jt",,https://glints.com/id/opportunities/jobs/junior-data-engineer/0ecd540a-d031-4a35-814c-e1b97c223d8e?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Scientist,INFOMEDIA NUSANTARA,Kebayoran Baru,Rp 21 jt-24 jt,,https://glints.com/id/opportunities/jobs/data-scientist/71ad2efc-b15a-40c8-be55-f1edb5a34f65?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Data Scientist,Groopy,Kebayoran Baru,Rp 6 jt-10 jt,,https://glints.com/id/opportunities/jobs/data-scientist/61fc99ba-6ab5-4dbb-a55f-6b926ee15236?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Data Scientist,IYKRA (PT Pusat Inovasi Nusantara),Tebet,Rp 9 jt-11 jt,,https://glints.com/id/opportunities/jobs/data-scientist/23c002aa-dcc7-4d0c-b9fe-ec6a201a78e9?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Data Scientist,Skandasoft Solutions,Tanjung Priok,Rp 15 jt-20 jt,,https://glints.com/id/opportunities/jobs/data-scientist/379fec25-ffab-465a-a7e7-d399bea6e775?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,
Data Engineer,PT Badr Interactive,Sukmajaya,Rp 7 jt-10 jt,,https://glints.com/id/opportunities/jobs/data-engineer/d875b086-bc88-4a63-a123-a6df05c6365d?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Engineer,PT Pronata Data Insani,Pasar Minggu,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/data-engineer/6a860da8-34c0-4545-a450-00f1f1e6f0c6?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Engineer,Magna Solusi Indonesia,Tebet,Rp 7 jt-9 jt,,https://glints.com/id/opportunities/jobs/data-engineer/61445bc0-4cb9-43d4-ae5c-32fbc9fed8a2?utm_referrer=explore&traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
L1 - Big Data Engineer,PT Data Labs Analytics,Tanah Abang,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/l1-big-data-engineer/d576e139-8288-4c9c-93dd-4ca5b7102fc5?traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Engineer,Pt. Solusi Pembayaran Elektronik,Cipondoh,Rp 9 jt-13 jt,,https://glints.com/id/opportunities/jobs/data-engineer/6db124fe-6a46-4581-b3a1-150c60b6e0a4?traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Engineer,DGW Group,Tanjung Priok,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/data-engineer/fc09bcda-98e5-421e-a272-d65d99c65ffa?traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Data Engineer,Dewasz Laundry & Drycleaning Services,Setiabudi,Rp 20 jt-23 jt,,https://glints.com/id/opportunities/jobs/data-engineer/51c37a93-5f64-4bb2-9bb9-abfd0e788c86?traceInfo=1a851a51-f8a6-4e24-b7ed-0f1d27ccfaa9,"Airflow, BigQuery, Hadoop, Kafka, PostgreSQL, Python, SQL, Spark, dbt"
Business Analyst,PT. Cahaya Poles Mulia,Dukuh Pakis,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/business-analyst/f2853735-5690-4360-a99e-24b08bcb7083?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Dikstra Cipta Solusi,Pasar Minggu,"Rp 5,8 jt-9 jt",,https://glints.com/id/opportunities/jobs/business-analyst/96599b51-0001-4c88-a6c1-29992e1d9778?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT. Aigen Global Teknologi,Genteng,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/business-analyst/a8001661-e6cf-49fe-a884-8ff3f6342a62?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Skyworx Indonesia,Banyumanik,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/business-analyst/8cbb95e9-4d00-4e53-bd75-e3b1d5d31898?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Raharja Group,Jatisampurna,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/business-analyst/0bc91ca6-2f10-41be-bae0-851969b965e4?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Asia Sistem Indonesia,Pasar Minggu,"Rp 5,8 jt-7 jt",,https://glints.com/id/opportunities/jobs/business-analyst/97b2df7e-32b0-466d-aa87-d051476937be?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Mitra Cakra Digital,Gunung Putri,"Rp 5,5 jt-10 jt",,https://glints.com/id/opportunities/jobs/business-analyst/28ab52a0-fc93-4571-8757-51b86a4bf448?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Sigma Global Teknologi,Grogol Petamburan,Rp 10 jt-11 jt,,https://glints.com/id/opportunities/jobs/business-analyst/73418c75-0279-43cf-b187-8d1cb4d4ad44?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Inosoft Trans Sistem,Rungkut,Rp 7 jt-10 jt,,https://glints.com/id/opportunities/jobs/business-analyst/4a65ebda-0578-46f5-a793-dc98ad1bbb4d?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Hexavara Technology,Genteng,"Rp 4 jt-7,5 jt",,https://glints.com/id/opportunities/jobs/business-analyst/d5fa6653-9020-4913-9792-43dbf61960b6?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT PRABU MIRA INDONESIA,Grogol Petamburan,Rp 6 jt-8 jt,,https://glints.com/id/opportunities/jobs/business-analyst/e3416db1-1eb6-45dd-8c21-047f385352f0?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business ANalyst,MSBU,Kebayoran Lama,Rp 9 jt-10 jt,,https://glints.com/id/opportunities/jobs/business-analyst/75bb6b11-eacf-4638-955f-cb43298bb2db?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT SAMA SAMA SUKSES,Benda,"Rp 5,5 jt-8 jt",,https://glints.com/id/opportunities/jobs/business-analyst/b5b036b5-aa71-48db-8751-da39bbd6ee34?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT. Nusantara Duta Solusindo,Pagedangan,"Rp 8,5 jt-13 jt",,https://glints.com/id/opportunities/jobs/business-analyst/138668f9-5e2a-467e-8fcc-be687f2fe4f3?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT NUSA CITRA KELOLA,Kebon Jeruk,"Rp 7,2 jt-11 jt",,https://glints.com/id/opportunities/jobs/business-analyst/7518b359-3fbb-4dc4-9f93-679526721526?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,SIMIAN Group,Sawah Besar,Rp 8 jt-12 jt,,https://glints.com/id/opportunities/jobs/business-analyst/a270e5ba-0bf0-4ff2-9f4b-abc6dcf0ad1e?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT MYPRO SOLUSINDO INFORMATIKA,Tebet,Rp 5 jt-7 jt,,https://glints.com/id/opportunities/jobs/business-analyst/c55ac849-5ea7-4ce0-814e-5786dcea72f7?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Indotera Cipta Selaras,Cilincing,"Rp 5,7 jt-8,5 jt",,https://glints.com/id/opportunities/jobs/business-analyst/e0bce03c-83cc-42f8-9df2-151ca68ce6b9?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Global Excel Indonesia,Pasar Minggu,Rp 10 jt-15 jt,,https://glints.com/id/opportunities/jobs/business-analyst/e272704c-3dfe-4413-b071-aafa597f0335?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,Ikonsultan Inovatama,Mampang Prapatan,"Rp 6,7 jt-10 jt",,https://glints.com/id/opportunities/jobs/business-analyst/d3c2d0c8-95d2-4c0b-babb-b9affc34aa32?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst Senior,PT Aktualisasi Gratia Talenta Indonesia,Tanah Abang,Rp 15 jt-17 jt,,https://glints.com/id/opportunities/jobs/business-analyst-senior/3647c13d-b54a-4e7d-b5d0-e997df793b4b?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
business analyst middle,PT Intrias Mandiri Sejati,Kebayoran Lama,Rp 10 jt-13 jt,,https://glints.com/id/opportunities/jobs/business-analyst-middle/13540f7a-ee91-4ebb-abaa-31fef527a99e?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Finance & Business analyst,PT. Vardhana International Pacific,Penjaringan,"Rp 5,5 jt-8 jt",,https://glints.com/id/opportunities/jobs/finance-and-business-analyst/c92a9412-6bac-4341-827a-23269b3b1948?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
IT Business Analyst,PT Solusi Inovasi Selaras,Tanjung Priok,"Rp 6,8 jt-10 jt",,https://glints.com/id/opportunities/jobs/it-business-analyst/9b64e497-6f5b-4035-b736-08126716089a?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
IT Business Analyst,MGS Indonesia,Mampang Prapatan,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/it-business-analyst/2d30b93f-fa29-4001-b2bd-7558905af81c?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
IT Business Analyst,PT. Sarana Pactindo,Bojongloa Kidul,"Rp 4,7 jt-5,5 jt",,https://glints.com/id/opportunities/jobs/it-business-analyst/b7fedae9-233d-4135-ab7c-b6462c81a104?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Financial Business Analyst,PT. Otten Coffee Indonesia,Kebayoran Baru,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/financial-business-analyst/c933d59b-eea5-4f86-908e-3a50170f3df8?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
IT Business Analyst,PT. Solusi Kode Indonesia,Tanjung Priok,Rp 7 jt-9 jt,,https://glints.com/id/opportunities/jobs/it-business-analyst/c0817772-e4ad-43a7-993c-ebab801a9935?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst IT,PT Abhimantra Sistem Solusindo,Tebet,Rp 6 jt-9 jt,,https://glints.com/id/opportunities/jobs/business-analyst-it/67bfe785-13b6-4c69-b64b-03ba34a2678b?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
IT Business Analyst,PT Sigma Global Teknologi,Kebayoran Baru,"Rp 8,5 jt-9 jt",,https://glints.com/id/opportunities/jobs/it-business-analyst/9c3159aa-452b-4258-b553-d864493e2008?utm_referrer=explore&traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT. Cahaya Poles Mulia,Dukuh Pakis,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/business-analyst/f2853735-5690-4360-a99e-24b08bcb7083?traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Dikstra Cipta Solusi,Pasar Minggu,"Rp 5,8 jt-9 jt",,https://glints.com/id/opportunities/jobs/business-analyst/96599b51-0001-4c88-a6c1-29992e1d9778?traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT. Aigen Global Teknologi,Genteng,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/business-analyst/a8001661-e6cf-49fe-a884-8ff3f6342a62?traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Business Analyst,PT Skyworx Indonesia,Banyumanik,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/business-analyst/8cbb95e9-4d00-4e53-bd75-e3b1d5d31898?traceInfo=6ebfdc7e-2f15-47ef-ad69-3c52872e9f65,
Manager marketing/staff marketing,CV. Orlando Agro Tristan,Karanganyar,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/manager-marketing-staff-marketing/743f636b-77fc-4905-9159-83cc1c2235a0?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,PT Hikmah Sejahtera,Karang Ploso,"Rp 3,5 jt-4,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/dd632563-b238-43c8-b808-b39af67378b5?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,Gemilang Energie Teknologi,Tanah Abang,Rp 5 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/4a6542b2-687c-4f1b-9896-d2814f6ac2a5?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Staff,PT JOVANINDO ANUGRAH PERKASA MANDIRI,Bojongloa Kidul,"Rp 4,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-staff/6386d3ae-bd7a-453c-8357-57e18da9c466?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,PT. Aarti Jaya,Astana Anyar,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/efc49070-cd9c-4b1b-bf52-b5a07552d05a?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Specialist,PT Gibbs Supply Chain,Penjaringan,"Rp 4 jt-5,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/eea749e0-2cec-467f-a06b-82aa06c7b77e?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
SALES MARKETING STAFF,Multi Taman Plastindo,Asem Rowo,"Rp 5,5 jt-6 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-staff/94ae621c-47ab-4d84-bb08-0b5ece6a9c1a?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Specialist,PT Pemuda Jaya Kapital,Kelapa Gading,"Rp 4,5 jt-5,7 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/1f937da2-5da4-42c6-b289-e5d8c272801c?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Staff,rumahbersih.com,Cipayung,"Rp 2,6 jt-3 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-staff/01dd8c7d-867e-4c04-ab6c-30875283b4c0?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,LSP Tenaga Pelatihan Edutrain,Dukuh Pakis,"Rp 5,3 jt-7 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/76268b38-f833-4896-8558-f48f8eb566cb?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Specialist,Aiko Coffee,Cimanggis,Rp 4 jt-4 jt,,https://glints.com/id/opportunities/jobs/sales-marketing-specialist/d384777a-8bcd-4da3-952b-5f5c352e9a04?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Executive,PT. RADIAN ELOK DISTRIVERSA,Kelapa Gading,"Rp 5,7 jt-8 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/464ddbfe-15f4-4ba9-8342-9d71d3d00fb5?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Executive,Anhera Suite Ubud,Ubud,"Rp 3,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/8285b539-10ee-4f73-9230-4b6c70e02ba2?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,PT. Pelayaran Megah Jaya Sejahtera (Majestic Fast Ferry),Bengkong,"Rp 5 jt-5,4 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/1e492655-5f9e-4de8-8ca8-db939364118c?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing,Noble Agency,Tanah Abang,Rp 9 jt-10 jt,,https://glints.com/id/opportunities/jobs/sales-marketing/16cb2d40-2560-4b09-a48d-ab777461710a?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,PT. TAP KAPITAL INDONESIA,Pasar Minggu,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/f3924f16-140c-4ed5-b1e0-eb4bf5b6023f?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
SALES & MARKETING EXECUTIVE,PT. EUODOO,Bandung Kulon,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/a564e0f5-5a79-4d19-b29a-6ab34c2f06b7?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
​Sales & Marketing Executive,PT Segar Kumala Indonesia Tbk,Cakung,Rp 5 jt-7 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/8487cb46-2b51-48a5-afa4-764609c944ac?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Executive,PT. Gistex Group,Margaasih,"Rp 4 jt-5,6 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/60885d25-1e60-4066-a2d9-23094086acae?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
SALES MARKETING EXECUTIVE,PT Mabrur Bersama Wisata,Kelapa Dua,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-marketing-executive/e3578ac5-9c8e-45af-8ebd-75cbc93eb892?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Executive,Gontran Cherrier,Kapanewon Depok,"Rp 2,5 jt-3 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/ddbaa5e9-f70f-41b0-89a6-9e0c52d7aa7e?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Executive,cemal cemil si kondang,Tegal Barat,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/sales-marketing-executive/bf13ffd4-20e6-45d9-a60f-1bc2c1efe753?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Executive,PT Intra Multi Global Solusi,Bekasi Selatan,"Rp 2,7 jt-5,2 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-executive/4e5c9cdb-9c0f-4da2-9fbd-64f694f2d627?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Executive,ADORAMA PHOTO DIGITAL,Menteng,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-executive/6b2ded1c-380b-4b0f-a8c9-ea32a2eb1c0b?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Specialist,Zahara Natural International,Sawangan,"Rp 3 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/472c64ca-ec0a-47e6-ab8f-16cd060466a3?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Specialist,Zahara Natural International,Sawangan,"Rp 3 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/6cbf957f-c855-4b29-99e7-9f89d41a3785?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
SALES MARKETING,PT Jamatindo Dwi Putra,Cikupa,"Rp 2,5 jt-3 jt",,https://glints.com/id/opportunities/jobs/sales-marketing/116d500a-17cc-4ab0-aab1-e287abcfd20f?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Digital,Lucky Padel,Ngaliyan,"Rp 3,6 jt-5,4 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-digital/3c5a9f72-46ea-4fa0-9aa2-20c57348dce9?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales marketing,PT. Alfa Scorpii Bilal,Sunggal,Rp 2 jt-4 jt,,https://glints.com/id/opportunities/jobs/sales-marketing/86994135-5c30-48c6-af67-dbcddfaec77e?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing,PT Hutomo Raharjo Prasojo,Sungai Kunjang,"Rp 4,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/sales-marketing/491a586b-5f9f-4ebd-bbc0-92fa0b7797f9?utm_referrer=explore&traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Manager marketing/staff marketing,CV. Orlando Agro Tristan,Karanganyar,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/manager-marketing-staff-marketing/743f636b-77fc-4905-9159-83cc1c2235a0?traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,PT Hikmah Sejahtera,Karang Ploso,"Rp 3,5 jt-4,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/dd632563-b238-43c8-b808-b39af67378b5?traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales & Marketing Staff,Gemilang Energie Teknologi,Tanah Abang,Rp 5 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/4a6542b2-687c-4f1b-9896-d2814f6ac2a5?traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Sales Marketing Staff,PT JOVANINDO ANUGRAH PERKASA MANDIRI,Bojongloa Kidul,"Rp 4,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-staff/6386d3ae-bd7a-453c-8357-57e18da9c466?traceInfo=746a4593-96a3-4466-94fe-4681f59f06f7,
Manager marketing/staff marketing,CV. Orlando Agro Tristan,Karanganyar,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/manager-marketing-staff-marketing/743f636b-77fc-4905-9159-83cc1c2235a0?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales & Marketing Staff,PT Hikmah Sejahtera,Karang Ploso,"Rp 3,5 jt-4,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/dd632563-b238-43c8-b808-b39af67378b5?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales & Marketing Staff,Gemilang Energie Teknologi,Tanah Abang,Rp 5 jt-5 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/4a6542b2-687c-4f1b-9896-d2814f6ac2a5?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales Marketing Staff,PT JOVANINDO ANUGRAH PERKASA MANDIRI,Bojongloa Kidul,"Rp 4,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-staff/6386d3ae-bd7a-453c-8357-57e18da9c466?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales & Marketing Staff,PT. Aarti Jaya,Astana Anyar,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/sales-and-marketing-staff/efc49070-cd9c-4b1b-bf52-b5a07552d05a?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales Marketing Digital,Lucky Padel,Ngaliyan,"Rp 3,6 jt-5,4 jt",,https://glints.com/id/opportunities/jobs/sales-marketing-digital/3c5a9f72-46ea-4fa0-9aa2-20c57348dce9?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales & Marketing Specialist,PT Gibbs Supply Chain,Penjaringan,"Rp 4 jt-5,5 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/eea749e0-2cec-467f-a06b-82aa06c7b77e?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
Sales & Marketing Specialist,PT Pemuda Jaya Kapital,Kelapa Gading,"Rp 4,5 jt-5,7 jt",,https://glints.com/id/opportunities/jobs/sales-and-marketing-specialist/1f937da2-5da4-42c6-b289-e5d8c272801c?utm_referrer=explore&traceInfo=1ffaed8b-e4d1-4adb-9ecc-b0a6bca16b33,
